epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
32,33773.2,1.51635,1.56742,1.30731,2.09666,0.39292,0.34489,0.32125,0.17825,0.16735,0.85507,0.14047,1.44308,1.46717,1.32931,2.08683,0.008977,0.008977,0.008977
33,35075.9,1.51695,1.56926,1.30764,2.10134,0.38947,0.34741,0.32299,0.17872,0.16584,0.85164,0.14093,1.44166,1.4665,1.32791,2.0896,0.008944,0.008944,0.008944
34,36165.7,1.51246,1.55695,1.30594,2.08873,0.38945,0.34813,0.32391,0.17902,0.15952,0.8466,0.13903,1.44099,1.46558,1.32725,2.09515,0.008911,0.008911,0.008911
35,37454.4,1.51008,1.55067,1.304,2.07554,0.39087,0.34878,0.32506,0.17974,0.15726,0.84445,0.13893,1.44011,1.46446,1.32661,2.09835,0.008878,0.008878,0.008878
36,38552.6,1.50278,1.54756,1.29872,2.07373,0.38891,0.34923,0.32589,0.18019,0.15394,0.84832,0.13808,1.43927,1.46333,1.32578,2.1015,0.008845,0.008845,0.008845
37,40222.4,1.50488,1.5496,1.29799,2.06106,0.38894,0.35025,0.32605,0.18062,0.1534,0.84724,0.13954,1.43856,1.46232,1.32494,2.10381,0.008812,0.008812,0.008812
38,41010.7,1.5024,1.54278,1.29617,2.06188,0.38718,0.35051,0.32698,0.1809,0.149,0.8466,0.13974,1.43786,1.46131,1.32403,2.10496,0.008779,0.008779,0.008779
39,41856.9,1.49764,1.54121,1.29265,2.061,0.38815,0.35103,0.32741,0.18117,0.15147,0.84692,0.14103,1.43719,1.46063,1.32322,2.1056,0.008746,0.008746,0.008746
40,42643.5,1.49422,1.52919,1.28971,2.04548,0.38819,0.35263,0.32778,0.18186,0.14997,0.8466,0.14021,1.43612,1.45968,1.3221,2.10714,0.008713,0.008713,0.008713
41,43329.1,1.49412,1.52982,1.29043,2.04717,0.39003,0.35405,0.32837,0.18208,0.14986,0.84563,0.13959,1.43563,1.4584,1.32152,2.10836,0.00868,0.00868,0.00868
42,44081.6,1.48646,1.51941,1.28371,2.02601,0.3945,0.35285,0.3288,0.18227,0.14997,0.84563,0.14008,1.4348,1.45756,1.32045,2.10987,0.008647,0.008647,0.008647
43,44796.4,1.48993,1.5165,1.28406,2.03001,0.39609,0.3545,0.32916,0.18271,0.14932,0.84638,0.13955,1.4342,1.45625,1.31981,2.11239,0.008614,0.008614,0.008614
44,45572.2,1.49011,1.52007,1.28293,2.01504,0.39755,0.35112,0.3294,0.18279,0.14836,0.84628,0.13818,1.43323,1.45529,1.31854,2.1145,0.008581,0.008581,0.008581
45,46298.5,1.48842,1.51344,1.28157,2.01618,0.39819,0.35251,0.32947,0.18318,0.14782,0.84392,0.13803,1.43285,1.45403,1.31788,2.11727,0.008548,0.008548,0.008548
46,47016.1,1.48022,1.51024,1.27793,2.01032,0.40019,0.35008,0.32963,0.1833,0.14589,0.84413,0.13687,1.43231,1.45314,1.31692,2.11993,0.008515,0.008515,0.008515
47,47753.3,1.48232,1.51276,1.27669,1.99824,0.39907,0.34915,0.32996,0.18363,0.14729,0.84563,0.13735,1.43165,1.45206,1.31622,2.12198,0.008482,0.008482,0.008482
48,48477.2,1.48186,1.5021,1.27651,1.99509,0.40015,0.3547,0.33106,0.18389,0.14825,0.84606,0.13696,1.43083,1.45081,1.31535,2.12354,0.008449,0.008449,0.008449
49,49182.4,1.47913,1.49861,1.27422,2.01282,0.39787,0.35818,0.33219,0.18417,0.14664,0.84628,0.13528,1.43019,1.44992,1.31457,2.12555,0.008416,0.008416,0.008416
50,49896.3,1.47255,1.49799,1.27056,1.99708,0.39923,0.35796,0.33209,0.18441,0.1445,0.84424,0.13356,1.42995,1.44934,1.31367,2.12861,0.008383,0.008383,0.008383
51,50645.8,1.47409,1.49547,1.27046,1.98706,0.39791,0.35905,0.33287,0.18487,0.14214,0.8437,0.13195,1.42921,1.44835,1.31259,2.13121,0.00835,0.00835,0.00835
52,51400.7,1.47777,1.49713,1.27074,2.00633,0.39698,0.36191,0.33328,0.18512,0.14182,0.84231,0.1318,1.42892,1.44739,1.31191,2.13436,0.008317,0.008317,0.008317
53,52082.6,1.47306,1.4931,1.26689,1.97755,0.39497,0.36154,0.33389,0.1856,0.14139,0.84274,0.13049,1.4281,1.44649,1.31065,2.13661,0.008284,0.008284,0.008284
54,52733,1.47304,1.49051,1.2652,1.98498,0.3929,0.35976,0.33389,0.18586,0.14203,0.84392,0.13086,1.42754,1.44556,1.3095,2.14009,0.008251,0.008251,0.008251
55,53363.5,1.46763,1.48169,1.26331,1.98909,0.39426,0.3604,0.33493,0.18622,0.14117,0.84274,0.13016,1.42727,1.44479,1.30851,2.14291,0.008218,0.008218,0.008218
56,53993.1,1.46717,1.47537,1.26,1.98722,0.39579,0.36113,0.33508,0.18653,0.14257,0.84263,0.13029,1.42674,1.44427,1.30758,2.1452,0.008185,0.008185,0.008185
57,54623,1.46474,1.4764,1.25897,1.97215,0.39759,0.36235,0.3358,0.18689,0.1416,0.84113,0.12901,1.42616,1.44328,1.30669,2.148,0.008152,0.008152,0.008152
58,55253.4,1.46609,1.47538,1.2581,1.9595,0.39914,0.36404,0.33635,0.18729,0.14031,0.8407,0.12645,1.42585,1.44249,1.30574,2.15093,0.008119,0.008119,0.008119
