epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
45,32717.3,1.38656,1.31009,1.15026,1.38904,0.4402,0.40541,0.38005,0.21658,0.44776,0.91976,0.10524,1.38715,1.39273,1.20811,1.57152,0.008548,0.008548,0.008548
46,33447.5,1.38039,1.30325,1.14533,1.38854,0.43886,0.40663,0.38037,0.21706,0.44819,0.91879,0.10427,1.38722,1.39214,1.20723,1.57259,0.008515,0.008515,0.008515
47,34184.4,1.38309,1.30301,1.14462,1.37706,0.44444,0.40637,0.38105,0.21754,0.44905,0.9189,0.10565,1.38717,1.39148,1.20614,1.57216,0.008482,0.008482,0.008482
48,34908.8,1.38229,1.28948,1.14253,1.37294,0.44413,0.4085,0.3822,0.21817,0.4498,0.91879,0.10558,1.38713,1.39052,1.20505,1.57107,0.008449,0.008449,0.008449
49,35628.9,1.37706,1.28521,1.1424,1.37206,0.44701,0.40756,0.38287,0.21857,0.45065,0.91858,0.10674,1.38659,1.38989,1.20382,1.56987,0.008416,0.008416,0.008416
50,36354.5,1.37174,1.28266,1.13867,1.36305,0.45293,0.40199,0.38338,0.2191,0.45023,0.91815,0.1065,1.38652,1.38888,1.20274,1.5698,0.008383,0.008383,0.008383
51,37091.9,1.37397,1.27899,1.13934,1.35054,0.45148,0.40424,0.38413,0.21972,0.44926,0.91783,0.10602,1.38615,1.3872,1.20165,1.56842,0.00835,0.00835,0.00835
52,37826.9,1.37326,1.27339,1.13829,1.35001,0.45151,0.40577,0.3847,0.22004,0.44937,0.91826,0.10637,1.38588,1.38594,1.20077,1.56597,0.008317,0.008317,0.008317
53,38555.7,1.37184,1.26904,1.136,1.33566,0.45593,0.40557,0.38573,0.22036,0.45044,0.91837,0.10818,1.38593,1.38472,1.19979,1.56334,0.008284,0.008284,0.008284
54,39295.4,1.37037,1.26318,1.13382,1.33025,0.45351,0.40773,0.3864,0.22102,0.45055,0.91837,0.10866,1.38619,1.3838,1.19894,1.56388,0.008251,0.008251,0.008251
55,40035.4,1.36613,1.25158,1.13146,1.331,0.45443,0.40831,0.38761,0.22154,0.45023,0.91815,0.10896,1.38631,1.38278,1.19784,1.56312,0.008218,0.008218,0.008218
56,40778.1,1.36226,1.24909,1.12907,1.32477,0.45781,0.40866,0.38753,0.22139,0.45183,0.91858,0.11114,1.38666,1.38173,1.19695,1.56277,0.008185,0.008185,0.008185
57,41532.8,1.36249,1.24101,1.12987,1.31493,0.45793,0.40718,0.38838,0.2219,0.45248,0.91869,0.11635,1.38662,1.38092,1.1961,1.56077,0.008152,0.008152,0.008152
58,42275.6,1.35828,1.2398,1.12571,1.30797,0.4579,0.40701,0.38837,0.22222,0.45173,0.91815,0.1166,1.38625,1.38013,1.19513,1.56067,0.008119,0.008119,0.008119
59,43023.4,1.36005,1.23394,1.12448,1.30503,0.45664,0.40624,0.38889,0.22258,0.45065,0.91837,0.11702,1.38664,1.37915,1.19432,1.55953,0.008086,0.008086,0.008086
60,43769.3,1.35633,1.23006,1.12429,1.3049,0.4569,0.40906,0.38972,0.22294,0.45301,0.91858,0.12117,1.38654,1.37818,1.19335,1.55651,0.008053,0.008053,0.008053
61,44505.7,1.3521,1.22069,1.12293,1.29141,0.45815,0.40876,0.39007,0.22328,0.45495,0.91837,0.12256,1.38665,1.37701,1.19255,1.55503,0.00802,0.00802,0.00802
62,45231.4,1.35118,1.21491,1.12182,1.29427,0.46215,0.40743,0.39049,0.22341,0.45623,0.91837,0.12344,1.38707,1.37557,1.19201,1.55304,0.007987,0.007987,0.007987
63,45975.3,1.35258,1.21193,1.11993,1.281,0.46493,0.40462,0.39183,0.22414,0.4572,0.91826,0.12494,1.38719,1.37421,1.19122,1.55029,0.007954,0.007954,0.007954
64,46704.3,1.34962,1.21331,1.11997,1.27851,0.46648,0.40783,0.39275,0.22462,0.45891,0.91858,0.12647,1.38752,1.373,1.19058,1.54833,0.007921,0.007921,0.007921
65,47444.3,1.34905,1.20343,1.11763,1.27247,0.47118,0.40372,0.3925,0.22494,0.45806,0.91858,0.12648,1.38768,1.37229,1.18965,1.54594,0.007888,0.007888,0.007888
66,48185.2,1.34586,1.19799,1.11604,1.26224,0.45963,0.41208,0.3931,0.22539,0.45913,0.91837,0.12883,1.38789,1.3714,1.18877,1.5455,0.007855,0.007855,0.007855
67,48906,1.3449,1.1984,1.11571,1.2624,0.46071,0.41309,0.39405,0.22592,0.45891,0.9189,0.1292,1.38816,1.37034,1.18831,1.54419,0.007822,0.007822,0.007822
68,49624.2,1.34363,1.19836,1.11327,1.24707,0.46834,0.40881,0.39462,0.2265,0.45816,0.91847,0.12951,1.38821,1.36957,1.18761,1.54512,0.007789,0.007789,0.007789
69,50343.8,1.34043,1.18655,1.11183,1.24319,0.46189,0.41455,0.39609,0.22691,0.45623,0.91804,0.12771,1.38842,1.36881,1.18705,1.5488,0.007756,0.007756,0.007756
70,51065.7,1.3375,1.18017,1.11092,1.24139,0.46155,0.41396,0.39612,0.22696,0.45537,0.91804,0.12918,1.38839,1.36817,1.18619,1.54891,0.007723,0.007723,0.007723
71,51781.3,1.3389,1.18376,1.11206,1.22691,0.46898,0.41121,0.3969,0.22755,0.45269,0.91794,0.12904,1.38854,1.36758,1.18544,1.54934,0.00769,0.00769,0.00769
72,52492.3,1.33632,1.17753,1.11228,1.22878,0.47021,0.41167,0.39762,0.22792,0.45141,0.91751,0.13049,1.38892,1.36672,1.18503,1.54947,0.007657,0.007657,0.007657
73,53209.3,1.33064,1.16762,1.1081,1.22637,0.48593,0.40511,0.39816,0.22821,0.44926,0.9174,0.1299,1.38927,1.36625,1.18453,1.55115,0.007624,0.007624,0.007624
74,53926.7,1.3323,1.16779,1.10811,1.21123,0.4912,0.40148,0.39861,0.22844,0.44647,0.91719,0.12665,1.38926,1.36533,1.18387,1.55371,0.007591,0.007591,0.007591
75,54643.1,1.33314,1.15985,1.10825,1.2248,0.4954,0.40055,0.39916,0.22883,0.4439,0.91708,0.12144,1.38966,1.36476,1.18356,1.55702,0.007558,0.007558,0.007558
76,55363.4,1.32757,1.15486,1.10387,1.21746,0.49595,0.4013,0.39952,0.2293,0.44368,0.91686,0.12177,1.39009,1.36386,1.18302,1.55893,0.007525,0.007525,0.007525
77,56085.3,1.32754,1.16096,1.10649,1.20493,0.49559,0.40111,0.39983,0.22888,0.4425,0.91643,0.12078,1.39034,1.36302,1.18252,1.55904,0.007492,0.007492,0.007492
78,56801.7,1.32689,1.15841,1.10553,1.20883,0.49927,0.40076,0.40006,0.22936,0.44132,0.91643,0.12149,1.39043,1.36194,1.18186,1.55858,0.007459,0.007459,0.007459
79,57518.3,1.3235,1.14864,1.10259,1.20559,0.50059,0.40144,0.40125,0.22977,0.44057,0.91676,0.12142,1.39062,1.36118,1.18161,1.55847,0.007426,0.007426,0.007426
