epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
52,32641.7,1.48865,1.53297,1.26202,1.51631,0.39291,0.3545,0.32158,0.17704,0.3967,0.91536,0.05815,1.43098,1.46755,1.30404,1.61961,0.008317,0.008317,0.008317
53,33266.7,1.48918,1.52924,1.26022,1.50836,0.39538,0.35235,0.3228,0.17759,0.39702,0.91525,0.05784,1.42964,1.46706,1.30273,1.6199,0.008284,0.008284,0.008284
54,33895.6,1.48793,1.5275,1.25965,1.50577,0.39688,0.35164,0.32349,0.17793,0.39745,0.91515,0.0581,1.42906,1.46631,1.30165,1.61838,0.008251,0.008251,0.008251
55,34522.8,1.48443,1.51906,1.25909,1.50454,0.39998,0.3517,0.32362,0.17823,0.39755,0.91493,0.05831,1.42894,1.4656,1.30075,1.61727,0.008218,0.008218,0.008218
56,35150.1,1.48418,1.51625,1.25597,1.50583,0.40136,0.35133,0.32358,0.17846,0.39852,0.91547,0.05904,1.42828,1.46472,1.29948,1.61566,0.008185,0.008185,0.008185
57,35769.8,1.48354,1.51499,1.25355,1.50177,0.39972,0.3528,0.32385,0.17884,0.3997,0.91579,0.06003,1.42749,1.46396,1.29812,1.61385,0.008152,0.008152,0.008152
58,36400.8,1.48029,1.51135,1.25156,1.49618,0.39557,0.35468,0.32441,0.17902,0.40013,0.91601,0.06035,1.427,1.46337,1.29706,1.61285,0.008119,0.008119,0.008119
59,37024.7,1.47987,1.50882,1.24558,1.49523,0.40064,0.35505,0.32518,0.17951,0.39981,0.91654,0.06018,1.42644,1.46275,1.29579,1.61241,0.008086,0.008086,0.008086
60,37648.4,1.47714,1.50171,1.24591,1.49312,0.40196,0.35636,0.32626,0.18001,0.40013,0.91654,0.06145,1.42524,1.46247,1.29422,1.61089,0.008053,0.008053,0.008053
61,38278.1,1.47683,1.49946,1.24408,1.4934,0.4016,0.35662,0.32693,0.18034,0.40281,0.91686,0.06331,1.42487,1.46159,1.29311,1.60668,0.00802,0.00802,0.00802
62,38898.8,1.47415,1.49866,1.24226,1.49143,0.40224,0.35609,0.32716,0.1807,0.40431,0.9174,0.06442,1.42404,1.46115,1.29183,1.60495,0.007987,0.007987,0.007987
63,39521.5,1.47652,1.49449,1.24077,1.48716,0.40648,0.35528,0.32765,0.18104,0.40592,0.91772,0.06616,1.42341,1.46084,1.29073,1.60318,0.007954,0.007954,0.007954
64,40142.5,1.47408,1.49621,1.23773,1.4877,0.40337,0.35763,0.32874,0.18135,0.40742,0.91804,0.06724,1.4229,1.46051,1.28928,1.60071,0.007921,0.007921,0.007921
65,40775.1,1.47396,1.49078,1.23529,1.48674,0.40234,0.35889,0.32953,0.18171,0.4085,0.91815,0.0679,1.42196,1.4601,1.28787,1.5983,0.007888,0.007888,0.007888
66,41393.9,1.46868,1.49121,1.23308,1.48055,0.40419,0.35841,0.32952,0.1822,0.40935,0.91847,0.06858,1.42183,1.45983,1.2867,1.59616,0.007855,0.007855,0.007855
67,42019.7,1.46909,1.48481,1.23247,1.48163,0.40357,0.35875,0.3302,0.18266,0.41032,0.91879,0.06922,1.42101,1.45907,1.28514,1.59461,0.007822,0.007822,0.007822
68,42641.5,1.47401,1.48821,1.23193,1.47664,0.40271,0.35884,0.33073,0.18317,0.41107,0.91912,0.0701,1.42082,1.45842,1.28385,1.59315,0.007789,0.007789,0.007789
69,43270.5,1.4671,1.47811,1.22923,1.47166,0.40429,0.36092,0.33154,0.18336,0.41064,0.91955,0.06983,1.42078,1.45768,1.28267,1.59275,0.007756,0.007756,0.007756
70,43888.6,1.46865,1.47446,1.22825,1.47202,0.40713,0.35965,0.33276,0.18375,0.41086,0.91944,0.07019,1.41987,1.45715,1.28078,1.59224,0.007723,0.007723,0.007723
71,44517,1.4664,1.4705,1.22882,1.46399,0.4084,0.36183,0.3341,0.18442,0.41107,0.91933,0.07038,1.41936,1.45611,1.27945,1.59134,0.00769,0.00769,0.00769
72,45137.2,1.4636,1.46845,1.22849,1.46376,0.41171,0.36218,0.33543,0.18497,0.41257,0.91965,0.07165,1.41895,1.45511,1.27797,1.58954,0.007657,0.007657,0.007657
73,45760.4,1.45618,1.45974,1.22122,1.46557,0.41615,0.36081,0.33639,0.18547,0.41236,0.91955,0.07157,1.41831,1.45445,1.2763,1.58953,0.007624,0.007624,0.007624
74,46384.3,1.46223,1.46029,1.2224,1.45879,0.4176,0.3612,0.33727,0.18598,0.41182,0.91976,0.07112,1.41789,1.45404,1.2749,1.58949,0.007591,0.007591,0.007591
75,47012.6,1.46096,1.45181,1.22279,1.46282,0.41598,0.36235,0.33847,0.18657,0.41354,0.9204,0.07302,1.41752,1.45315,1.27356,1.58669,0.007558,0.007558,0.007558
76,47631.5,1.45497,1.45268,1.21897,1.45861,0.41658,0.36251,0.33932,0.18703,0.41322,0.92083,0.07193,1.41691,1.45248,1.27211,1.58625,0.007525,0.007525,0.007525
77,48255.5,1.45689,1.45463,1.22008,1.45146,0.4179,0.3627,0.3396,0.18731,0.41461,0.92137,0.07291,1.41659,1.4517,1.27058,1.58534,0.007492,0.007492,0.007492
78,48880.3,1.4555,1.44915,1.21774,1.44818,0.41641,0.36355,0.34034,0.18785,0.41686,0.9218,0.07453,1.41641,1.45112,1.26919,1.58286,0.007459,0.007459,0.007459
79,49506.7,1.45465,1.44508,1.21185,1.44975,0.41661,0.36486,0.34113,0.18852,0.41869,0.92169,0.0759,1.41595,1.44981,1.26782,1.58139,0.007426,0.007426,0.007426
80,50130,1.45302,1.4393,1.21352,1.44888,0.41399,0.36747,0.34201,0.18924,0.41922,0.92201,0.07664,1.41638,1.4482,1.26694,1.57913,0.007393,0.007393,0.007393
81,50756.1,1.44874,1.42918,1.21376,1.43978,0.41615,0.36814,0.34284,0.18988,0.42062,0.92212,0.0778,1.41625,1.44749,1.26567,1.57606,0.00736,0.00736,0.00736
82,51379,1.45037,1.43381,1.2076,1.43999,0.4122,0.37038,0.34363,0.19041,0.4233,0.92212,0.07971,1.4157,1.44633,1.26386,1.57233,0.007327,0.007327,0.007327
