epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
32,20152.4,1.54192,1.6085,1.29925,2.0887,0.37559,0.34569,0.3074,0.1703,0.16531,0.85379,0.13552,1.4588,1.4968,1.3122,2.072,0.008977,0.008977,0.008977
33,20779.2,1.54148,1.61058,1.29809,2.08719,0.37422,0.34538,0.30827,0.17102,0.16617,0.85357,0.1367,1.4579,1.49571,1.31079,2.07023,0.008944,0.008944,0.008944
34,21405.5,1.53867,1.60369,1.29642,2.08661,0.37529,0.34441,0.30861,0.17134,0.16552,0.8481,0.13745,1.45677,1.49434,1.30929,2.06967,0.008911,0.008911,0.008911
35,22034.6,1.53525,1.59461,1.29373,2.07041,0.38013,0.34276,0.30947,0.17179,0.16649,0.84832,0.13817,1.45619,1.49323,1.30841,2.06912,0.008878,0.008878,0.008878
36,22659.8,1.53208,1.59716,1.28702,2.06047,0.37954,0.3446,0.3098,0.17196,0.16563,0.85003,0.1377,1.45522,1.49314,1.30723,2.06935,0.008845,0.008845,0.008845
37,23290.9,1.53269,1.59815,1.28252,2.05663,0.37757,0.34798,0.31015,0.17222,0.16488,0.85014,0.13717,1.45468,1.49194,1.30609,2.06798,0.008812,0.008812,0.008812
38,23920.1,1.53035,1.59399,1.28083,2.05676,0.38115,0.34857,0.31078,0.17262,0.16606,0.85239,0.1404,1.45382,1.49091,1.3048,2.06469,0.008779,0.008779,0.008779
39,24548.4,1.52677,1.59433,1.27849,2.05732,0.38138,0.34928,0.31154,0.17298,0.16778,0.85271,0.1419,1.45281,1.48996,1.30361,2.06299,0.008746,0.008746,0.008746
40,25170.8,1.52466,1.58422,1.27477,2.03365,0.38072,0.35107,0.31162,0.17318,0.16713,0.85464,0.14134,1.45243,1.48916,1.30281,2.06155,0.008713,0.008713,0.008713
41,25802.6,1.52695,1.58722,1.27307,2.04443,0.38086,0.35115,0.31243,0.17333,0.16928,0.85529,0.14231,1.45182,1.48901,1.30156,2.06007,0.00868,0.00868,0.00868
