epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
86,62921.6,1.42814,1.36997,1.19229,1.36147,0.41355,0.38097,0.35481,0.19864,0.48777,0.92931,0.1368,1.41449,1.42736,1.2466,1.484,0.007195,0.007195,0.007195
87,63642.6,1.42476,1.36094,1.18944,1.35201,0.41732,0.37947,0.35531,0.19935,0.48863,0.92909,0.13888,1.41454,1.42659,1.24579,1.48332,0.007162,0.007162,0.007162
88,64360.7,1.43063,1.3676,1.19254,1.34769,0.41694,0.38037,0.35596,0.19984,0.48895,0.92899,0.14222,1.41431,1.42585,1.24491,1.48335,0.007129,0.007129,0.007129
89,65081.7,1.42561,1.36379,1.18875,1.34997,0.41857,0.37956,0.35628,0.20026,0.48992,0.92877,0.1421,1.41427,1.4255,1.24384,1.48315,0.007096,0.007096,0.007096
90,65798.1,1.42247,1.35217,1.18537,1.34302,0.41856,0.38035,0.35653,0.20041,0.49045,0.92856,0.14199,1.41426,1.42481,1.24278,1.48438,0.007063,0.007063,0.007063
91,66523.3,1.41821,1.35252,1.18404,1.34023,0.42209,0.38077,0.3572,0.20105,0.4926,0.92909,0.14649,1.41381,1.4239,1.24165,1.48191,0.00703,0.00703,0.00703
92,67254.3,1.4181,1.3528,1.18588,1.33465,0.42313,0.38216,0.35792,0.2015,0.49142,0.92866,0.14501,1.41344,1.42301,1.24052,1.48418,0.006997,0.006997,0.006997
93,67987.8,1.41934,1.34955,1.18641,1.34117,0.42297,0.38269,0.35806,0.20173,0.48927,0.92813,0.14142,1.41283,1.42204,1.23967,1.48809,0.006964,0.006964,0.006964
94,68707.8,1.41946,1.34589,1.18449,1.3346,0.42442,0.38449,0.35881,0.20229,0.48917,0.92813,0.14195,1.41271,1.42116,1.23904,1.48903,0.006931,0.006931,0.006931
95,69432.1,1.41158,1.3311,1.1784,1.32292,0.42919,0.38497,0.35952,0.20297,0.49013,0.92802,0.14199,1.41297,1.42031,1.23857,1.4892,0.006898,0.006898,0.006898
96,70157.7,1.41378,1.33631,1.18245,1.32696,0.43006,0.38581,0.36,0.20335,0.49067,0.9277,0.14356,1.41312,1.41956,1.23794,1.48912,0.006865,0.006865,0.006865
97,70882,1.41427,1.33009,1.1778,1.32283,0.43122,0.38354,0.36018,0.20364,0.49088,0.92748,0.14431,1.41297,1.41885,1.23704,1.48914,0.006832,0.006832,0.006832
98,71607.7,1.41635,1.33057,1.17721,1.31719,0.43092,0.38262,0.36037,0.2038,0.49313,0.92738,0.14696,1.41317,1.41868,1.2361,1.48934,0.006799,0.006799,0.006799
99,72343.6,1.40833,1.32458,1.17316,1.3142,0.4309,0.38392,0.36067,0.20426,0.49153,0.92716,0.14779,1.41308,1.41778,1.23527,1.4912,0.006766,0.006766,0.006766
100,73071.5,1.41313,1.32101,1.1772,1.31241,0.43251,0.38365,0.36134,0.20457,0.49088,0.92684,0.14668,1.41291,1.41674,1.2345,1.493,0.006733,0.006733,0.006733
101,73786.6,1.40947,1.31755,1.17782,1.30664,0.43372,0.38385,0.36212,0.20471,0.48756,0.92673,0.14493,1.41309,1.41579,1.23396,1.49553,0.0067,0.0067,0.0067
102,74507.1,1.40926,1.31867,1.17426,1.30497,0.43794,0.38317,0.36288,0.20483,0.48638,0.92663,0.14406,1.41312,1.41474,1.23285,1.49867,0.006667,0.006667,0.006667
103,75239.8,1.41203,1.32178,1.17558,1.31444,0.43751,0.38446,0.36328,0.20528,0.48573,0.92663,0.14354,1.41305,1.41354,1.23199,1.50015,0.006634,0.006634,0.006634
104,75957,1.40716,1.3126,1.17175,1.30225,0.44016,0.3838,0.36418,0.20588,0.48659,0.9263,0.14577,1.41266,1.41333,1.2306,1.4985,0.006601,0.006601,0.006601
105,76677.3,1.40608,1.31025,1.16898,1.3006,0.4376,0.38547,0.36438,0.20603,0.48605,0.92609,0.14527,1.41273,1.41233,1.23,1.5001,0.006568,0.006568,0.006568
106,77395.9,1.40527,1.30502,1.16933,1.29454,0.43784,0.38683,0.36457,0.20642,0.48595,0.92609,0.14484,1.41287,1.41151,1.22942,1.50165,0.006535,0.006535,0.006535
107,78116.9,1.40195,1.30272,1.16805,1.29132,0.4359,0.38882,0.36545,0.20678,0.48745,0.92663,0.14688,1.41298,1.41125,1.22864,1.50183,0.006502,0.006502,0.006502
108,78841.6,1.40525,1.30458,1.16982,1.28782,0.43977,0.38798,0.36627,0.20715,0.48434,0.92663,0.14524,1.4132,1.40973,1.22835,1.50483,0.006469,0.006469,0.006469
109,79554.7,1.40071,1.29993,1.16835,1.2852,0.44127,0.38778,0.3661,0.20765,0.48487,0.9262,0.14754,1.41335,1.40876,1.22803,1.50503,0.006436,0.006436,0.006436
110,80273.9,1.39548,1.29078,1.16648,1.28851,0.44181,0.38829,0.36732,0.2081,0.48477,0.92598,0.14894,1.41315,1.40786,1.22709,1.50548,0.006403,0.006403,0.006403
111,80994.8,1.39447,1.28798,1.16254,1.28193,0.44135,0.38912,0.3682,0.20876,0.48605,0.92598,0.15158,1.41329,1.40632,1.2265,1.50447,0.00637,0.00637,0.00637
112,81721.6,1.39628,1.28376,1.16348,1.27719,0.44215,0.39078,0.36919,0.20897,0.48627,0.92555,0.15234,1.41343,1.40572,1.22604,1.50354,0.006337,0.006337,0.006337
113,82472.2,1.39831,1.28694,1.16316,1.26498,0.44465,0.39109,0.3696,0.20941,0.4882,0.92534,0.15596,1.41367,1.40486,1.22533,1.50108,0.006304,0.006304,0.006304
114,83223.1,1.39907,1.28555,1.16297,1.27014,0.44595,0.39025,0.37023,0.20963,0.48938,0.92523,0.15688,1.4137,1.40414,1.22472,1.49995,0.006271,0.006271,0.006271
115,83973.9,1.39595,1.28713,1.16216,1.26613,0.4458,0.39088,0.37024,0.20984,0.48895,0.92491,0.15692,1.41378,1.40305,1.22407,1.50256,0.006238,0.006238,0.006238
116,84724.3,1.39379,1.27656,1.16166,1.26409,0.44335,0.39133,0.37027,0.20977,0.48917,0.92502,0.1576,1.41406,1.40221,1.22374,1.50304,0.006205,0.006205,0.006205
117,85460.3,1.38904,1.27442,1.15873,1.26191,0.44729,0.38988,0.37108,0.21037,0.49045,0.92523,0.15977,1.41424,1.40156,1.22299,1.50059,0.006172,0.006172,0.006172
118,86193.7,1.38797,1.27312,1.15989,1.25994,0.44482,0.39076,0.37168,0.21068,0.49153,0.92545,0.16072,1.41414,1.40055,1.22259,1.49918,0.006139,0.006139,0.006139
119,86950.3,1.39188,1.26668,1.16043,1.25387,0.44497,0.39106,0.37211,0.21109,0.49292,0.92577,0.16266,1.41454,1.39953,1.22256,1.49699,0.006106,0.006106,0.006106
120,87700.4,1.38605,1.25983,1.15724,1.24975,0.44873,0.39071,0.37272,0.21136,0.48927,0.92512,0.15943,1.41466,1.3988,1.22227,1.5007,0.006073,0.006073,0.006073
121,88440.5,1.38609,1.25935,1.15758,1.2476,0.44361,0.39413,0.37249,0.21166,0.48799,0.9248,0.16055,1.41496,1.39796,1.22206,1.50241,0.00604,0.00604,0.00604
122,89190.6,1.38214,1.25586,1.15512,1.24674,0.44412,0.39267,0.37309,0.21178,0.48573,0.92459,0.15896,1.41543,1.39721,1.22177,1.50646,0.006007,0.006007,0.006007
123,89929.3,1.38517,1.2567,1.15576,1.24391,0.44675,0.39223,0.37359,0.21238,0.48359,0.92384,0.1574,1.41531,1.39588,1.22104,1.51011,0.005974,0.005974,0.005974
124,90671.6,1.38192,1.24509,1.15273,1.24066,0.44494,0.39465,0.37393,0.21248,0.48251,0.92362,0.15584,1.4154,1.39533,1.22046,1.51168,0.005941,0.005941,0.005941
125,91417.9,1.38467,1.25353,1.15288,1.23809,0.4507,0.3903,0.37506,0.2131,0.48477,0.92405,0.15743,1.4154,1.39407,1.22,1.50984,0.005908,0.005908,0.005908
126,92146.4,1.38042,1.24345,1.15055,1.22969,0.45082,0.39209,0.37574,0.21337,0.48445,0.92394,0.15914,1.41566,1.39335,1.21973,1.5086,0.005875,0.005875,0.005875
127,92877.1,1.37709,1.24468,1.15111,1.23199,0.45322,0.39261,0.37557,0.21329,0.48563,0.92384,0.16042,1.41553,1.39304,1.21905,1.50541,0.005842,0.005842,0.005842
128,93604.4,1.37852,1.24122,1.15125,1.21994,0.45392,0.39427,0.3758,0.21344,0.48884,0.92459,0.16558,1.41562,1.39285,1.21859,1.50045,0.005809,0.005809,0.005809
129,94336.1,1.37663,1.24202,1.15141,1.23251,0.45102,0.3951,0.37569,0.21377,0.49195,0.92502,0.17019,1.41545,1.39283,1.21808,1.49605,0.005776,0.005776,0.005776
130,95060.3,1.37587,1.23776,1.14923,1.22225,0.45263,0.39352,0.37597,0.21408,0.49378,0.92491,0.17238,1.41575,1.39237,1.21777,1.49395,0.005743,0.005743,0.005743
131,95789.8,1.37498,1.23301,1.14317,1.21646,0.45367,0.39519,0.37624,0.21413,0.49485,0.92491,0.17312,1.41563,1.39214,1.2171,1.4928,0.00571,0.00571,0.00571
132,96519.8,1.37835,1.23732,1.14585,1.21668,0.45324,0.39647,0.37692,0.21448,0.49399,0.92502,0.17329,1.41577,1.392,1.21666,1.49195,0.005677,0.005677,0.005677
133,97241.1,1.37228,1.22413,1.14852,1.21872,0.4526,0.39624,0.37676,0.21468,0.4941,0.92534,0.17701,1.41573,1.39203,1.21636,1.49176,0.005644,0.005644,0.005644
134,97971,1.3683,1.21845,1.14577,1.21032,0.45126,0.39609,0.37761,0.21502,0.49743,0.92502,0.18136,1.41589,1.39206,1.21622,1.48884,0.005611,0.005611,0.005611
135,98706.8,1.37257,1.22117,1.14622,1.2143,0.45179,0.39644,0.37802,0.21519,0.50043,0.9248,0.18554,1.41617,1.39214,1.21607,1.48668,0.005578,0.005578,0.005578
136,99433,1.37101,1.21939,1.14347,1.20913,0.45466,0.39533,0.37848,0.21543,0.50064,0.92427,0.18646,1.41671,1.39206,1.21599,1.48563,0.005545,0.005545,0.005545
137,100166,1.36667,1.21291,1.14122,1.21522,0.45752,0.39496,0.37848,0.21565,0.50054,0.92416,0.18557,1.41683,1.39188,1.21566,1.48639,0.005512,0.005512,0.005512
138,100894,1.36101,1.20848,1.14051,1.20605,0.45626,0.3946,0.37853,0.21558,0.50086,0.92373,0.18689,1.41716,1.39148,1.21562,1.4857,0.005479,0.005479,0.005479
139,101616,1.36075,1.20749,1.14038,1.20039,0.45415,0.39538,0.3792,0.21593,0.50075,0.9233,0.18959,1.41754,1.3907,1.2155,1.48727,0.005446,0.005446,0.005446
140,102343,1.36313,1.20799,1.13613,1.19703,0.45814,0.39252,0.37883,0.21623,0.50054,0.92276,0.19035,1.41784,1.39061,1.21485,1.48704,0.005413,0.005413,0.005413
