epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
32,23255.3,1.42028,1.40878,1.18192,1.79094,0.4287,0.39783,0.3688,0.20889,0.19534,0.86269,0.16665,1.39648,1.41275,1.22406,2.07747,0.008977,0.008977,0.008977
33,23987.6,1.42017,1.40017,1.17946,1.77613,0.42507,0.40148,0.36961,0.2096,0.19138,0.85958,0.16308,1.39545,1.41154,1.22221,2.07771,0.008944,0.008944,0.008944
34,24703.7,1.41679,1.39052,1.17544,1.76754,0.4284,0.40146,0.37153,0.21078,0.19052,0.86269,0.1616,1.39521,1.4098,1.22054,2.07775,0.008911,0.008911,0.008911
35,25419.7,1.41206,1.38178,1.17345,1.75933,0.42722,0.40284,0.37198,0.21116,0.19416,0.86408,0.16382,1.3945,1.40859,1.21883,2.07403,0.008878,0.008878,0.008878
36,26148,1.40711,1.37211,1.16717,1.75544,0.43285,0.39596,0.37214,0.2115,0.19706,0.86634,0.16594,1.39408,1.40729,1.21726,2.07204,0.008845,0.008845,0.008845
37,26890.1,1.40639,1.37015,1.16832,1.72066,0.43132,0.39796,0.3728,0.21189,0.19931,0.86848,0.16688,1.39347,1.40625,1.21581,2.07172,0.008812,0.008812,0.008812
38,27616,1.40476,1.36324,1.16614,1.72228,0.43152,0.4012,0.37365,0.21256,0.2021,0.87181,0.16863,1.39326,1.40519,1.21469,2.06746,0.008779,0.008779,0.008779
39,28349.2,1.39891,1.35718,1.16081,1.71395,0.43465,0.39697,0.37356,0.21294,0.20414,0.87267,0.17024,1.39234,1.40404,1.21308,2.06298,0.008746,0.008746,0.008746
40,29079.5,1.39423,1.34081,1.16074,1.6794,0.4407,0.39453,0.37455,0.2136,0.20757,0.87363,0.17206,1.39187,1.40284,1.21199,2.06008,0.008713,0.008713,0.008713
41,29812.3,1.39653,1.33825,1.15868,1.68832,0.44025,0.39589,0.37562,0.21411,0.20693,0.87256,0.17178,1.39139,1.40183,1.21062,2.06243,0.00868,0.00868,0.00868
42,30541.5,1.39101,1.32633,1.15441,1.68941,0.44259,0.39391,0.37668,0.21497,0.20983,0.87192,0.17412,1.39075,1.40067,1.20942,2.06095,0.008647,0.008647,0.008647
43,31259.3,1.39245,1.31956,1.15144,1.66386,0.44428,0.39453,0.37695,0.21541,0.21304,0.87245,0.17579,1.3903,1.39949,1.20838,2.05813,0.008614,0.008614,0.008614
44,31986,1.38932,1.31631,1.15113,1.65528,0.44803,0.39398,0.37754,0.21579,0.21616,0.87353,0.17753,1.38956,1.39844,1.20715,2.05877,0.008581,0.008581,0.008581
45,32717,1.38756,1.30951,1.15008,1.66269,0.45352,0.39107,0.3787,0.21622,0.21809,0.87395,0.17726,1.38939,1.39736,1.20592,2.05652,0.008548,0.008548,0.008548
46,33447.7,1.37969,1.30298,1.14626,1.64588,0.45511,0.3907,0.37959,0.21678,0.2183,0.87449,0.17811,1.38922,1.39634,1.20504,2.05442,0.008515,0.008515,0.008515
47,34183.6,1.38549,1.30467,1.14534,1.63985,0.45424,0.3954,0.38028,0.21715,0.22002,0.87535,0.17865,1.38924,1.39552,1.20409,2.05209,0.008482,0.008482,0.008482
48,34908.4,1.38219,1.2904,1.14213,1.61944,0.45134,0.39902,0.38109,0.21777,0.21809,0.87621,0.17741,1.38912,1.39443,1.20306,2.0519,0.008449,0.008449,0.008449
49,35628.4,1.37556,1.28743,1.13979,1.63628,0.44956,0.40099,0.38263,0.21832,0.22023,0.87631,0.1789,1.38898,1.39337,1.20203,2.05164,0.008416,0.008416,0.008416
50,36353.5,1.37472,1.28204,1.13582,1.61935,0.44949,0.40217,0.38304,0.21871,0.22066,0.87771,0.17916,1.38864,1.39285,1.20053,2.05129,0.008383,0.008383,0.008383
51,37091.9,1.37563,1.28053,1.13766,1.61302,0.4494,0.40339,0.3833,0.21927,0.22098,0.87814,0.17905,1.38801,1.39169,1.19924,2.04987,0.00835,0.00835,0.00835
52,37826.3,1.37379,1.27354,1.13628,1.62028,0.45314,0.40244,0.38364,0.21992,0.22173,0.87921,0.17907,1.38757,1.39058,1.19813,2.04833,0.008317,0.008317,0.008317
53,38554.6,1.37468,1.26858,1.13593,1.59433,0.45333,0.4012,0.3844,0.22053,0.22366,0.87814,0.18067,1.3871,1.3892,1.19708,2.04885,0.008284,0.008284,0.008284
54,39294.9,1.37065,1.26422,1.13225,1.57086,0.45289,0.40343,0.38462,0.22087,0.22645,0.87889,0.18177,1.38676,1.38844,1.19569,2.0469,0.008251,0.008251,0.008251
55,40035.1,1.36653,1.25262,1.13174,1.5822,0.45218,0.40388,0.38523,0.22154,0.2272,0.87513,0.18157,1.38669,1.38742,1.19475,2.04856,0.008218,0.008218,0.008218
56,40777.6,1.3627,1.24623,1.13013,1.59224,0.45228,0.40437,0.38628,0.22222,0.23053,0.87277,0.18309,1.38694,1.38542,1.19428,2.05117,0.008185,0.008185,0.008185
57,41532.1,1.36178,1.2441,1.12925,1.58141,0.45575,0.4036,0.38672,0.2225,0.23461,0.87213,0.1857,1.38706,1.38411,1.19349,2.05292,0.008152,0.008152,0.008152
58,42275,1.36211,1.24159,1.12685,1.5559,0.45514,0.40572,0.38722,0.22306,0.23579,0.87181,0.18661,1.3873,1.38237,1.1928,2.05597,0.008119,0.008119,0.008119
59,43023.1,1.36217,1.23397,1.12587,1.55702,0.45552,0.40562,0.3877,0.22366,0.23793,0.87127,0.18771,1.3872,1.38155,1.19206,2.05929,0.008086,0.008086,0.008086
60,43769.4,1.35703,1.22795,1.12582,1.54872,0.45734,0.40482,0.38873,0.22425,0.24179,0.8702,0.19035,1.38714,1.38005,1.19144,2.06328,0.008053,0.008053,0.008053
61,44504.2,1.35322,1.2222,1.12126,1.53903,0.46119,0.40598,0.38935,0.22477,0.24512,0.86977,0.19246,1.38705,1.37918,1.19057,2.06588,0.00802,0.00802,0.00802
62,45229.9,1.3521,1.21539,1.12158,1.54855,0.4615,0.40607,0.39044,0.22527,0.2448,0.86913,0.19282,1.38677,1.37818,1.18977,2.06899,0.007987,0.007987,0.007987
63,45974.6,1.35309,1.21488,1.12038,1.53198,0.46388,0.40464,0.39126,0.22569,0.24458,0.86784,0.19286,1.38647,1.37709,1.18885,2.06942,0.007954,0.007954,0.007954
64,46703.9,1.34875,1.21265,1.11858,1.53649,0.46223,0.40745,0.39166,0.22603,0.24834,0.8687,0.19535,1.38647,1.37673,1.18804,2.0672,0.007921,0.007921,0.007921
65,47443.6,1.34762,1.2044,1.11755,1.51975,0.46201,0.40702,0.39189,0.22627,0.25059,0.86655,0.19715,1.38652,1.37597,1.18717,2.06575,0.007888,0.007888,0.007888
66,48184,1.34344,1.19902,1.11614,1.52248,0.46538,0.40581,0.39289,0.22676,0.25252,0.86602,0.19919,1.38695,1.37489,1.18667,2.06647,0.007855,0.007855,0.007855
67,48905.4,1.34716,1.19951,1.11676,1.52205,0.467,0.40638,0.3932,0.22687,0.25896,0.86687,0.20279,1.38755,1.3737,1.1863,2.06465,0.007822,0.007822,0.007822
68,49623.9,1.34169,1.19375,1.11224,1.47861,0.466,0.40921,0.39378,0.22747,0.26142,0.86612,0.20396,1.38766,1.37287,1.18546,2.06461,0.007789,0.007789,0.007789
69,50344.7,1.34001,1.19062,1.11124,1.47549,0.47152,0.40727,0.39472,0.22808,0.2655,0.86623,0.20602,1.38775,1.37208,1.18465,2.06407,0.007756,0.007756,0.007756
70,51065.6,1.34003,1.18261,1.1117,1.49926,0.4695,0.4102,0.39534,0.2284,0.26808,0.8673,0.20713,1.38803,1.37134,1.18407,2.06079,0.007723,0.007723,0.007723
71,51780.3,1.34001,1.18158,1.11276,1.45816,0.47149,0.40802,0.39572,0.22883,0.2728,0.86956,0.20936,1.38906,1.3704,1.1839,2.05731,0.00769,0.00769,0.00769
72,52491.2,1.33501,1.1762,1.111,1.48271,0.46997,0.40985,0.39637,0.22886,0.27623,0.86977,0.21186,1.39018,1.37015,1.18363,2.05644,0.007657,0.007657,0.007657
73,53210,1.32971,1.16789,1.1091,1.45668,0.47063,0.40979,0.39716,0.22939,0.28213,0.87234,0.21495,1.39058,1.36953,1.18345,2.05581,0.007624,0.007624,0.007624
74,53925.4,1.33054,1.16755,1.10825,1.45137,0.4714,0.40876,0.39774,0.22983,0.28889,0.87653,0.21868,1.39105,1.36895,1.18314,2.05227,0.007591,0.007591,0.007591
75,54642.9,1.33386,1.16082,1.1089,1.46014,0.47266,0.40965,0.39817,0.22999,0.29404,0.87792,0.22275,1.3916,1.36864,1.18295,2.05243,0.007558,0.007558,0.007558
76,55362.9,1.32869,1.1603,1.10607,1.4556,0.46803,0.41474,0.39911,0.23031,0.29618,0.87707,0.22509,1.39239,1.36754,1.18299,2.05379,0.007525,0.007525,0.007525
77,56085.4,1.32683,1.16095,1.10518,1.42616,0.47512,0.41308,0.39936,0.23072,0.29929,0.87814,0.22628,1.39253,1.36655,1.18251,2.0532,0.007492,0.007492,0.007492
78,56801.7,1.32699,1.15725,1.10527,1.44057,0.47368,0.41422,0.39996,0.23126,0.30401,0.87846,0.22816,1.39257,1.36601,1.18209,2.05253,0.007459,0.007459,0.007459
79,57517.8,1.32485,1.15142,1.10226,1.46014,0.47241,0.41681,0.40106,0.2318,0.30852,0.87696,0.23096,1.393,1.36486,1.18182,2.0536,0.007426,0.007426,0.007426
80,58235.4,1.32221,1.14828,1.1022,1.44205,0.47416,0.41772,0.40139,0.23203,0.31034,0.87631,0.2314,1.39326,1.36414,1.18161,2.05219,0.007393,0.007393,0.007393
81,58956.5,1.31784,1.14055,1.09982,1.42594,0.47752,0.41717,0.40225,0.23215,0.31699,0.87857,0.23442,1.39337,1.3636,1.1812,2.05264,0.00736,0.00736,0.00736
82,59672,1.31744,1.14045,1.0966,1.41129,0.48023,0.41525,0.40184,0.23218,0.31989,0.87589,0.23573,1.39359,1.3627,1.18073,2.05296,0.007327,0.007327,0.007327
83,60380.5,1.31731,1.13224,1.10058,1.41308,0.48423,0.41331,0.40306,0.23254,0.32579,0.87524,0.23888,1.39423,1.36183,1.18054,2.05343,0.007294,0.007294,0.007294
84,61107.3,1.31521,1.1313,1.09769,1.41736,0.48579,0.41356,0.40339,0.23286,0.32868,0.87438,0.24132,1.39489,1.36136,1.18045,2.05665,0.007261,0.007261,0.007261
85,61825.5,1.31589,1.13034,1.09855,1.41901,0.48828,0.41165,0.404,0.2329,0.33233,0.87245,0.24364,1.39512,1.36109,1.18023,2.05937,0.007228,0.007228,0.007228
86,62540.1,1.31496,1.13029,1.09743,1.40749,0.48966,0.41092,0.40423,0.23302,0.33705,0.87234,0.24478,1.39545,1.36085,1.18006,2.06134,0.007195,0.007195,0.007195
87,63264.5,1.31111,1.12347,1.0945,1.39487,0.49016,0.41446,0.40432,0.23337,0.34327,0.87149,0.24703,1.39573,1.36055,1.17985,2.06301,0.007162,0.007162,0.007162
88,63983.2,1.31574,1.12812,1.09759,1.40249,0.49199,0.41072,0.40417,0.23323,0.34542,0.86762,0.24844,1.39622,1.35986,1.17978,2.06903,0.007129,0.007129,0.007129
89,64702.8,1.31329,1.11809,1.09625,1.39725,0.48913,0.4134,0.40477,0.23329,0.34789,0.86526,0.2498,1.39648,1.35926,1.17964,2.0732,0.007096,0.007096,0.007096
